,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,ACTIVITY_ID,RELATION,STANDARD_VALUE,STANDARD_UNITS,CONFIDENCE_SCORE,ASSAY_TYPE,ASSAY_CHEMBLID,assay_rank,smiles,ID,pIC50
318,CHEMBL1794055,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c23)cc1,IC50,423436,=,2.8,nM,8,B,CHEMBL661124,2,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,CHEMBL1794055,8.55284196866
319,CHEMBL408131,Cc1cccc2\C(=C\Nc3ccc(cc3)S(=O)(=O)N)\C(=O)Nc12,IC50,422105,>,10000,nM,8,B,CHEMBL661124,2,Cc1cccc2c1NC(=O)C2=CNc1ccc(S(N)(=O)=O)cc1,CHEMBL408131,5
320,CHEMBL2334965,Nc1nccc(n1)n2ccc3ccc(Br)cc23,IC50,12726659,=,8200,nM,9,B,CHEMBL2353290,2,Nc1nccc(-n2ccc3ccc(Br)cc32)n1,CHEMBL2334965,5.08618614762
321,CHEMBL233349,OC(=O)c1ccc(cc1)c2oc(\C=C\3/SC(=N)NC3=O)cc2,IC50,1970861,=,47000,nM,8,B,CHEMBL896714,2,N=C1NC(=O)C(=Cc2ccc(-c3ccc(C(=O)O)cc3)o2)S1,CHEMBL233349,4.32790214206
322,CHEMBL57256,CN(C)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]cc4C(=O)OCCc34)\c2c1,IC50,506105,=,33,nM,8,B,CHEMBL660704,2,CN(C)S(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2,CHEMBL57256,7.48148606012
323,CHEMBL3343034,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(C)nc2cc1O,IC50,15101452,>,30000,nM,9,B,CHEMBL3380807,2,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(C)nc2cc1O,CHEMBL3343034,4.52287874528
324,CHEMBL3421963,COc1cc(ccc1Nc2cc(ncn2)c3c[nH]c4cnccc34)N5CCN(C)CC5,IC50,15235297,=,12295,nM,9,B,CHEMBL3424981,2,COc1cc(N2CCN(C)CC2)ccc1Nc1cc(-c2c[nH]c3cnccc23)ncn1,CHEMBL3421963,4.91027146693
325,CHEMBL1980391,COc1cc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2cc1F,IC50,12656871,=,1330,nM,9,B,CHEMBL2327152,2,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,CHEMBL1980391,5.87614835903
326,CHEMBL2163610,CC(=O)c1ccc(s1)c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc5ccnn35)cc2,IC50,12094442,=,21000,nM,8,B,CHEMBL2166172,2,CC(=O)c1ccc(-c2ccc(Nc3c(C)c(NC4CCCNC4)nc4ccnn34)cc2)s1,CHEMBL2163610,4.67778070527
327,CHEMBL1957102,COc1ccc(cc1Cl)c2ocnc2C(=O)NCc3ccnc(Cl)c3,IC50,8046231,=,630.96,nM,8,B,CHEMBL1960395,2,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(Cl)c2)cc1Cl,CHEMBL1957102,6.19999817218
328,CHEMBL2035049,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5ccc6ccn(C\C=C\COCc2c3)c6c5,IC50,10910519,=,230,nM,8,B,CHEMBL2039967,2,C1=CCn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC1,CHEMBL2035049,6.63827216398
329,CHEMBL1800456,Nc1nc(cc(n1)c2cc(ccc2O)N3C[C@H](O)[C@@H](O)C3)C4CCCCC4,IC50,6282066,=,52,nM,8,B,CHEMBL1804256,2,Nc1nc(-c2cc(N3CC(O)C(O)C3)ccc2O)cc(C2CCCCC2)n1,CHEMBL1800456,7.28399665637
330,CHEMBL2035053,Cc1cnc2Nc3ccc(OCCN4CCCC4)c(COC\C=C\CCOc5cc(ccn5)c1n2)c3,IC50,10910523,=,3900,nM,8,B,CHEMBL2039967,2,Cc1cnc2nc1-c1ccnc(c1)OCCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,CHEMBL2035053,5.40893539297
331,CHEMBL2035054,CN1C\C=C\COCc2oc(cc2)c3ccnc(Nc4ccc(OCCN5CCCC5)c(C1)c4)n3,IC50,10910524,=,1600,nM,8,B,CHEMBL2039967,2,CN1CC=CCOCc2ccc(o2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,CHEMBL2035054,5.79588001734
332,CHEMBL2035186,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5coc(COC\C=C\COCc2c3)c5,IC50,10910531,>,10000,nM,8,B,CHEMBL2039967,2,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC1,CHEMBL2035186,5
333,CHEMBL2035181,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5occ(COC\C=C\COCc2c3)c5,IC50,10910532,>,10000,nM,8,B,CHEMBL2039967,2,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cc(co2)COC1,CHEMBL2035181,5
334,CHEMBL3343058,CCNC(=O)Nc1ccc(NC(=O)c2cc(OC)cc(c2)C3=CNC(=O)NC3=O)cc1,IC50,15101468,>,30000,nM,9,B,CHEMBL3380807,2,CCNC(=O)Nc1ccc(NC(=O)c2cc(OC)cc(-c3c[nH]c(=O)[nH]c3=O)c2)cc1,CHEMBL3343058,4.52287874528
335,CHEMBL83443,CC(C)Cc1cc(c2ccc[nH]2)c3C(=O)Nc4ccc(F)c1c34,IC50,484893,=,124,nM,8,B,CHEMBL658939,2,CC(C)Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,CHEMBL83443,6.90657831484
336,CHEMBL1964244,O=C1Nc2ccc3ncsc3c2/C/1=C/Nc4ccc(cc4)S(=O)(=O)Nc5ccccc5,IC50,422108,=,4.3,nM,8,B,CHEMBL661124,2,O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccc2)cc1,CHEMBL1964244,8.36653154442
337,CHEMBL181293,CCN[C@@H]1CC[C@H](CC1)Nc2cc(Nc3ccc(cc3)S(=O)(=O)N(C)C)n4ncc(C(C)C)c4n2,IC50,1420775,=,61,nM,9,B,CHEMBL828118,2,CCNC1CCC(Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,CHEMBL181293,7.21467016499
338,CHEMBL464748,COc1cc2C[C@@H]3N(C)CCc4cc5OCOc5c(c34)c2cc1OC,IC50,3091535,>,50000,nM,8,B,CHEMBL1067148,2,COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,CHEMBL464748,4.30102999566
339,CHEMBL1288582,COc1ccc2cc([nH]c2c1)c3n[nH]c4cccnc34,IC50,3601414,=,4000,nM,8,B,CHEMBL1292324,2,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,CHEMBL1288582,5.39794000867
340,CHEMBL1630107,ONC(=O)\C=C\c1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,IC50,5112261,=,440,nM,8,B,CHEMBL1640699,2,O=C(C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,CHEMBL1630107,6.35654732351
341,CHEMBL1630108,ONC(=O)\C=C\c1ccc(s1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,IC50,5112262,=,440,nM,8,B,CHEMBL1640699,2,O=C(C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,CHEMBL1630108,6.35654732351
342,CHEMBL1964242,O=C1Nc2ccc3ncsc3c2/C/1=C/Nc4ccc(cc4)S(=O)(=O)NCc5ccccc5,IC50,1142480,=,5.6,nM,8,B,CHEMBL661125,2,O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)NCc2ccccc2)cc1,CHEMBL1964242,8.25181197299
343,CHEMBL410293,NS(=O)(=O)c1ccc(N\C=C\2/C(=O)Nc3cc(CO)ccc23)cc1,IC50,423435,=,61,nM,8,B,CHEMBL661124,2,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3cc(CO)ccc32)cc1,CHEMBL410293,7.21467016499
344,CHEMBL1630109,ONC(=O)\C=C\c1cccc(c1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,IC50,5112263,=,920,nM,8,B,CHEMBL1640699,2,O=C(C=Cc1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,CHEMBL1630109,6.03621217265
345,CHEMBL1630115,Nc1ccccc1NC(=O)\C=C\c2ccc(cc2)c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3,IC50,5112269,=,1200,nM,8,B,CHEMBL1640699,2,Nc1ccccc1NC(=O)C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,CHEMBL1630115,5.92081875395
346,CHEMBL1809194,COc1cc(ccc1Nc2ncc(Br)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,IC50,6296131,=,1100,nM,8,B,CHEMBL1811056,2,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Br)c(-c2cnc3ccccn23)n1,CHEMBL1809194,5.95860731484
347,CHEMBL2010815,COc1cc(F)ccc1c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2,IC50,10834769,=,2020,nM,8,B,CHEMBL2013356,2,COc1cc(F)ccc1-c1nc2c(NCCCNC(=O)C3CCC3)c(Br)cnc2[nH]1,CHEMBL2010815,5.69464863055
348,CHEMBL1809107,O=C1NC=C(c2ccc(cc2)N3CCOCC3)c4sc(cc14)c5ccncc5,IC50,6295141,=,15848.93,nM,8,B,CHEMBL1810766,2,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc12,CHEMBL1809107,4.80000005274
349,CHEMBL1809114,O=C1NC=C(c2ccc3OCCOc3c2)c4sc(cc14)c5ccncc5,IC50,6295148,=,1584.89,nM,8,B,CHEMBL1810766,2,O=c1[nH]cc(-c2ccc3c(c2)OCCO3)c2sc(-c3ccncc3)cc12,CHEMBL1809114,5.8000008748
350,CHEMBL411224,CC(C)Cc1cccc2NC(=O)\C(=N/Nc3ccc(cc3)S(=O)(=O)N)\c12,IC50,505586,=,1.2,nM,8,B,CHEMBL661123,2,CC(C)Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,CHEMBL411224,8.92081875395
351,CHEMBL1809116,Clc1cccc(n1)C2=CNC(=O)c3cc(sc23)c4ccncc4,IC50,6295150,>,15848.93,nM,8,B,CHEMBL1810766,2,O=c1[nH]cc(-c2cccc(Cl)n2)c2sc(-c3ccncc3)cc12,CHEMBL1809116,4.80000005274
352,CHEMBL1807446,Cc1ccc(cc1Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)C(=O)NC5CC5,IC50,6299676,>,25000,nM,8,B,CHEMBL1811573,2,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,CHEMBL1807446,4.60205999133
353,CHEMBL237570,COc1ccc2cc(ccc2c1)c3c(nc(c4ccc(cc4C)[S+](C)[O-])n3C)c5ccncc5,IC50,1986220,>,30000,nM,9,B,CHEMBL899840,2,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,CHEMBL237570,4.52287874528
354,CHEMBL421583,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#N)c3ccc(C)cc3Br)cc1,IC50,347234,=,3000,nM,8,B,CHEMBL660783,2,Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1,CHEMBL421583,5.52287874528
355,CHEMBL365209,Nc1nc2ccc(cn2c1C(=O)c3c(F)cccc3F)C(=O)c4ccccc4Cl,IC50,1459758,=,428,nM,8,B,CHEMBL832429,2,Nc1nc2ccc(C(=O)c3ccccc3Cl)cn2c1C(=O)c1c(F)cccc1F,CHEMBL365209,6.36855623099
356,CHEMBL269850,NS(=O)(=O)c1ccc(N\C=C\2/C(=O)Nc3ccccc23)cc1,IC50,1150272,=,690,nM,8,B,CHEMBL661125,2,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccccc32)cc1,CHEMBL269850,6.16115090926
357,CHEMBL1080569,N[C@H](CNc1nnc(s1)c2ccc3cnccc3c2)Cc4ccc(cc4)C(F)(F)F,IC50,6340539,=,50,nM,8,B,CHEMBL1825377,2,NC(CNc1nnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,CHEMBL1080569,7.30102999566
358,CHEMBL185971,COc1cc(F)c(C(=S)c2c(N)nc3ccc(cn23)C(=O)c4c(F)cccc4F)c(F)c1,IC50,1462666,=,29,nM,8,B,CHEMBL832429,2,COc1cc(F)c(C(=S)c2c(N)nc3ccc(C(=O)c4c(F)cccc4F)cn23)c(F)c1,CHEMBL185971,7.5376020021
359,CHEMBL1234088,O=C1Nc2ccccc2/C/1=C/Nc3ccc(cc3)S(=O)(=O)Nc4nccs4,IC50,1164793,=,1000,nM,8,B,CHEMBL661125,2,O=C1Nc2ccccc2C1=CNc1ccc(S(=O)(=O)Nc2nccs2)cc1,CHEMBL1234088,6
360,CHEMBL101311,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,IC50,111576,=,1000,nM,8,B,CHEMBL660784,2,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,CHEMBL101311,6
361,CHEMBL1823637,Clc1ccc(cc1c2ccccc2)C(NC(=O)c3ccc4cnccc4c3)C5CCNCC5,IC50,6340547,>,25000,nM,8,B,CHEMBL1825377,2,O=C(NC(c1ccc(Cl)c(-c2ccccc2)c1)C1CCNCC1)c1ccc2cnccc2c1,CHEMBL1823637,4.60205999133
362,CHEMBL1823641,Fc1cc(ccc1Cl)C(NC(=O)c2ccc3cnccc3c2)C4CCNCC4,IC50,6340551,>,25000,nM,8,B,CHEMBL1825377,2,O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1ccc2cnccc2c1,CHEMBL1823641,4.60205999133
363,CHEMBL1823651,Fc1cc2cc(ccc2cn1)C(=O)NC(C3CCNCC3)c4ccc(Cl)c(Cl)c4,IC50,6340555,>,25000,nM,8,B,CHEMBL1825377,2,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1ccc2cnc(F)cc2c1,CHEMBL1823651,4.60205999133
364,CHEMBL1823656,Clc1ccc(cc1Cl)[C@@H](NC(=O)c2ccc3cnccc3c2)C4CNC4,IC50,6340559,=,9800,nM,8,B,CHEMBL1825377,2,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc2cnccc2c1,CHEMBL1823656,5.00877392431
365,CHEMBL599313,COc1cccc2c1cc3N(C)C(=O)c4cc5OCOc5c2c34,IC50,3091528,>,35000,nM,8,B,CHEMBL1067148,2,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1C,CHEMBL599313,4.45593195565
366,CHEMBL2042042,C[C@H](Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)\C=C/C(F)(F)F,IC50,10923010,=,530,nM,8,B,CHEMBL2044155,2,CC(C=CC(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,CHEMBL2042042,6.2757241304
367,CHEMBL2023195,CN1CCN(Cc2cccc(c2)c3nc(Nc4cccc(Cl)c4)nc5[nH]cnc35)CC1,IC50,10871405,>,10000,nM,8,B,CHEMBL2027575,2,CN1CCN(Cc2cccc(-c3nc(Nc4cccc(Cl)c4)nc4[nH]cnc34)c2)CC1,CHEMBL2023195,5
368,CHEMBL446024,FC(F)(F)CNc1nccc(n1)c2cnn3ncccc23,IC50,2254057,=,1000,nM,9,B,CHEMBL1002021,2,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,CHEMBL446024,6
369,CHEMBL419634,COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccc(cn34)C#N)cc1,IC50,591070,<,3,nM,8,B,CHEMBL660785,2,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccc(C#N)cn34)n2)cc1,CHEMBL419634,8.52287874528
370,CHEMBL474807,CN1CCN(CC1)c2cccc3[nH]c(nc23)c4n[nH]c5cc(ccc45)c6ccc(CO)cc6,IC50,2506870,=,21500,nM,9,B,CHEMBL942590,2,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(CO)cc6)ccc45)nc23)CC1,CHEMBL474807,4.66756154008
371,CHEMBL487066,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CC4)n2,IC50,2583149,=,17,nM,8,B,CHEMBL1022591,2,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,CHEMBL487066,7.76955107862
372,CHEMBL120077,COc1cc2Cc3c(Nc4cccc(F)c4)[nH]nc3c2cc1OC,IC50,2137024,>,10000,nM,8,B,CHEMBL937647,2,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,CHEMBL120077,5
373,CHEMBL270544,CC(=Cc1cccc2NC(=O)\C(=N/Nc3ccc(cc3)S(=O)(=O)N)\c12)C,IC50,492435,=,1.5,nM,8,B,CHEMBL661123,2,CC(C)=Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,CHEMBL270544,8.82390874094
374,CHEMBL74680,Clc1cccc(Nc2nccc(n2)n3cnc4ccccc34)c1,IC50,577468,=,680,nM,8,B,CHEMBL660785,2,Clc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1,CHEMBL74680,6.16749108729
375,CHEMBL271777,CC(C)(C)c1ccc2\C(=N\Nc3ccc(cc3)S(=O)(=O)N)\C(=O)Nc2c1,IC50,1173813,>,10000,nM,8,B,CHEMBL661125,2,CC(C)(C)c1ccc2c(c1)NC(=O)C2=NNc1ccc(S(N)(=O)=O)cc1,CHEMBL271777,5
376,CHEMBL79498,Fc1ccc2NC(=O)c3c(cc(S[C@H]4CCNC4)c1c23)c5ccc[nH]5,IC50,489442,=,5,nM,8,B,CHEMBL658939,2,O=C1Nc2ccc(F)c3c(SC4CCNC4)cc(-c4ccc[nH]4)c1c23,CHEMBL79498,8.30102999566
377,CHEMBL3125732,COc1ccc(cc1)c2nc3cc(cnc3[nH]2)c4csc(c4)C(=O)N,IC50,13954611,=,984,nM,9,B,CHEMBL3132512,2,COc1ccc(-c2nc3cc(-c4csc(C(N)=O)c4)cnc3[nH]2)cc1,CHEMBL3125732,6.00700490157
378,CHEMBL3125731,COCCNC(=O)c1cc(cs1)c2cnc3[nH]c(nc3c2)c4ccc(OC)cc4,IC50,13954580,>,30000,nM,9,B,CHEMBL3132512,2,COCCNC(=O)c1cc(-c2cnc3[nH]c(-c4ccc(OC)cc4)nc3c2)cs1,CHEMBL3125731,4.52287874528
379,CHEMBL2011940,Nc1cccc(c1)c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2,IC50,10834763,=,155,nM,8,B,CHEMBL2013356,2,Nc1cccc(-c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2)c1,CHEMBL2011940,6.80966830183
380,CHEMBL329040,NS(=O)(=O)c1cccc(Nc2cc(n[nH]2)c3ccc(F)cc3)c1,IC50,863108,=,871,nM,8,B,CHEMBL661129,2,NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,CHEMBL329040,6.05998184499
381,CHEMBL272165,NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3ccc(cc23)C(=O)NCc4ccncc4)cc1,IC50,481775,=,8.9,nM,8,B,CHEMBL661123,2,NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,CHEMBL272165,8.05060999336
382,CHEMBL3125727,COc1ccc(cc1)c2nc3cc(cnc3[nH]2)c4csc(c4)C(=O)NCC(C)C,IC50,13954576,>,30000,nM,9,B,CHEMBL3132512,2,COc1ccc(-c2nc3cc(-c4csc(C(=O)NCC(C)C)c4)cnc3[nH]2)cc1,CHEMBL3125727,4.52287874528
383,CHEMBL261440,Fc1ccc(F)c(c1)c2ccc3c(NC(=O)C4CC4)n[nH]c3c2,IC50,122919,>,1000,nM,8,B,CHEMBL661128,2,O=C(Nc1n[nH]c2cc(-c3cc(F)ccc3F)ccc12)C1CC1,CHEMBL261440,6
384,CHEMBL1964255,NC(=N)NS(=O)(=O)c1ccc(N\C=C\2/C(=O)Nc3ccc4ncsc4c23)cc1,IC50,1181719,=,3.3,nM,8,B,CHEMBL661125,2,N=C(N)NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,CHEMBL1964255,8.48148606012
385,CHEMBL317657,Brc1cc2c(NC(=O)C3CCN(Cc4ccccc4)C3)n[nH]c2nc1c5occc5,IC50,138073,>,1000,nM,8,B,CHEMBL661128,2,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CCN(Cc2ccccc2)C1,CHEMBL317657,6
386,CHEMBL373751,COc1cc2ncn(c3cc(OCc4ccccc4S(=O)(=O)C)c(C#N)s3)c2cc1OC,IC50,13953199,>,30000,nM,9,B,CHEMBL3132512,2,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,CHEMBL373751,4.52287874528
387,CHEMBL3125728,COc1ccc(cc1)c2nc3cc(cnc3[nH]2)c4csc(c4)C(=O)NCCC(C)C,IC50,13953198,>,30000,nM,9,B,CHEMBL3132512,2,COc1ccc(-c2nc3cc(-c4csc(C(=O)NCCC(C)C)c4)cnc3[nH]2)cc1,CHEMBL3125728,4.52287874528
388,CHEMBL3125723,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CCCC4)c(cnc3[nH]2)C(=S)N,IC50,13953194,>,30000,nM,9,B,CHEMBL3132512,2,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=S)cnc3[nH]2)cc1,CHEMBL3125723,4.52287874528
389,CHEMBL73189,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,IC50,562710,=,150,nM,8,B,CHEMBL660785,2,Cc1nc2ccccn2c1-c1ccnc(Nc2cccc(Cl)c2)n1,CHEMBL73189,6.82390874094
390,CHEMBL186396,CN1CCN(CCOc2cc(F)c(C(=O)c3c(N)nc4ccc(cn34)C(=O)c5c(Cl)cccc5Cl)c(F)c2)CC1,IC50,1462683,=,812,nM,8,B,CHEMBL832429,2,CN1CCN(CCOc2cc(F)c(C(=O)c3c(N)nc4ccc(C(=O)c5c(Cl)cccc5Cl)cn34)c(F)c2)CC1,CHEMBL186396,6.09044397076
391,CHEMBL3125720,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CCCC4)c(cnc3[nH]2)c5nc(cs5)C(=O)NCC(C)C,IC50,13953193,>,30000,nM,9,B,CHEMBL3132512,2,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(-c4nc(C(=O)NCC(C)C)cs4)cnc3[nH]2)cc1,CHEMBL3125720,4.52287874528
392,CHEMBL261690,Brc1cc2c(NC(=O)C3CC3)n[nH]c2nc1c4nccs4,IC50,107704,>,1000,nM,8,B,CHEMBL661128,2,O=C(Nc1n[nH]c2nc(-c3nccs3)c(Br)cc12)C1CC1,CHEMBL261690,6
393,CHEMBL363069,Nc1nc2ccc(cn2c1C(=O)c3c(F)cc(O)cc3F)C(=O)c4c(Cl)cccc4Cl,IC50,1462669,=,52,nM,8,B,CHEMBL832429,2,Nc1nc2ccc(C(=O)c3c(Cl)cccc3Cl)cn2c1C(=O)c1c(F)cc(O)cc1F,CHEMBL363069,7.28399665637
394,CHEMBL59110,Fc1ccc2NC(=O)\C(=C/c3[nH]cc4C(=O)OCCc34)\c2c1,IC50,510998,=,82,nM,8,B,CHEMBL660704,2,O=C1Nc2ccc(F)cc2C1=Cc1[nH]cc2c1CCOC2=O,CHEMBL59110,7.08618614762
395,CHEMBL269846,Cc1cc(C)c2NC(=O)\C(=C/Nc3ccc(cc3)S(=O)(=O)N)\c2c1,IC50,1167447,>,10000,nM,8,B,CHEMBL661125,2,Cc1cc(C)c2c(c1)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,CHEMBL269846,5
396,CHEMBL455427,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2,IC50,2583159,<,1,nM,8,B,CHEMBL1022591,2,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)c(F)c3)n2)n1C(C)C,CHEMBL455427,9
397,CHEMBL101119,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#N)c3cc(Cl)ccc3Cl)cc1,IC50,351311,=,1000,nM,8,B,CHEMBL660783,2,CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,CHEMBL101119,6
398,CHEMBL460087,CN[C@H]1CCN(C1)C(=O)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,IC50,2586204,=,2,nM,8,B,CHEMBL1018123,2,CNC1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,CHEMBL460087,8.69897000434
399,CHEMBL455657,CN[C@H]1CCN(C1)C(=O)c2ccc(Nc3ncc(F)c(n3)c4cnc(C)n4C(C)C)cc2,IC50,2586205,=,2,nM,8,B,CHEMBL1018123,2,CNC1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,CHEMBL455657,8.69897000434
400,CHEMBL402370,Brc1ccc(CC(=O)Nc2n[nH]c3ccc(cc23)N4CCCS4(=O)=O)cc1,IC50,2082455,=,7,nM,8,B,CHEMBL929003,2,O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,CHEMBL402370,8.15490195999
401,CHEMBL2348170,Nc1nccc(n1)n2ccc3cccnc23,IC50,12726653,=,42000,nM,9,B,CHEMBL2353290,2,Nc1nccc(-n2ccc3cccnc32)n1,CHEMBL2348170,4.3767507096
402,CHEMBL1809112,COc1ncc(c2ccc(cc2)N3CCOCC3)c4sc(cc14)c5ccncc5,IC50,6295146,>,15848.93,nM,8,B,CHEMBL1810766,2,COc1ncc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc12,CHEMBL1809112,4.80000005274
403,CHEMBL1957099,COc1ncc(cc1Cl)c2ocnc2C(=O)NCc3ccncc3,IC50,8046228,=,5011.87,nM,8,B,CHEMBL1960395,2,COc1ncc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,CHEMBL1957099,5.30000020245
