,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,ACTIVITY_ID,RELATION,STANDARD_VALUE,STANDARD_UNITS,CONFIDENCE_SCORE,ASSAY_TYPE,ASSAY_CHEMBLID,assay_rank,smiles,ID,pIC50
1430,CHEMBL603108,CN1CCC(CC1)n2nc(C(=O)N)c3CCc4cnc(NC5CCCC5)nc4c23,IC50,3117218,>,10000,nM,8,B,CHEMBL1072179,2,CN1CCC(n2nc(C(N)=O)c3c2-c2nc(NC4CCCC4)ncc2CC3)CC1,CHEMBL603108,5
1431,CHEMBL472202,O=C(Nc1ccccc1)Nc2ncc(CCNc3ncnc4ccsc34)s2,IC50,2240199,=,52,nM,8,B,CHEMBL972583,2,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CHEMBL472202,7.28399665637
1432,CHEMBL408211,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)NC(C)C)c2cc1OC,IC50,2120709,=,3600,nM,8,B,CHEMBL951284,2,COc1cc2nccc(Oc3ccc4c(C(=O)NC(C)C)cccc4c3)c2cc1OC,CHEMBL408211,5.44369749923
1433,CHEMBL449663,OCCCOc1ccc2[nH]c(cc2c1)c3cccc4CNC(=O)c34,IC50,2373144,=,100,nM,8,B,CHEMBL981688,2,O=C1NCc2cccc(-c3cc4cc(OCCCO)ccc4[nH]3)c21,CHEMBL449663,7
1434,CHEMBL1933584,CN1CCN(CC1)c2ccc(OC(F)(F)F)c(Nc3nccc(n3)c4cc5C(=O)NCCc5n4CCO)c2,IC50,7984770,>,10000,nM,8,B,CHEMBL1936499,2,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4CCO)CCNC5=O)n3)c2)CC1,CHEMBL1933584,5
1435,CHEMBL461140,CN(C)CCOc1ccc(\C=C\c2cc(ccn2)c3cc4C(=O)NC=Nc4[nH]3)cc1,IC50,2584896,=,280,nM,8,B,CHEMBL955778,2,CN(C)CCOc1ccc(C=Cc2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,CHEMBL461140,6.55284196866
1436,CHEMBL1271306,Cc1cn2c(cnc2c(Nc3cc(CN4CCN(CCO)CC4)ns3)n1)c5cn[nH]c5,IC50,3521205,<=,4,nM,8,B,CHEMBL1272503,2,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCN(CCO)CC3)ns2)n1,CHEMBL1271306,8.39794000867
1437,CHEMBL3680423,NC(=O)c1cccc2c(N[C@H](CNC3CC3)c4ccccc4)ncnc12,IC50,16347692,=,460,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NC(CNC3CC3)c3ccccc3)ncnc12,CHEMBL3680423,6.33724216832
1438,CHEMBL2322137,C1CCC(CC1)c2noc3cnc4[nH]ccc4c23,IC50,12659935,=,570,nM,9,B,CHEMBL2327347,2,c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1,CHEMBL2322137,6.24412514433
1439,CHEMBL214329,CN1CCN(CC1)c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2,IC50,1790311,=,47,nM,9,B,CHEMBL873756,2,CN1CCN(c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2)CC1,CHEMBL214329,7.32790214206
1440,CHEMBL491045,O=C1NCc2cccc(c3ccc[nH]3)c12,IC50,2373124,=,338,nM,8,B,CHEMBL981688,2,O=C1NCc2cccc(-c3ccc[nH]3)c21,CHEMBL491045,6.47108329972
1441,CHEMBL3670438,NC(=O)c1cccc2c(N[C@@H]3[C@H](O)Cc4ccccc34)ncnc12,IC50,16335414,=,4600,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NC3c4ccccc4CC3O)ncnc12,CHEMBL3670438,5.33724216832
1442,CHEMBL1270398,C[C@@H]1CN(C[C@H](C)O1)C2(CC2)c3cc(Nc4nc(C)cn5c(cnc45)c6cn[nH]c6)sn3,IC50,3521219,=,45,nM,8,B,CHEMBL1272503,2,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C3(N4CC(C)OC(C)C4)CC3)ns2)n1,CHEMBL1270398,7.34678748622
1443,CHEMBL3680595,C[C@@H](Nc1ncnc2c(cccc12)C(=O)N)c3cccc(Nc4ncc(cc4Cl)C(F)(F)F)c3,IC50,16355942,=,2.3,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Nc2ncc(C(F)(F)F)cc2Cl)c1,CHEMBL3680595,8.63827216398
1444,CHEMBL1824334,COc1ccc(CNC(=O)Nc2cc(ccn2)c3nnn[nH]3)cc1,IC50,6347926,>,100000000,nM,9,B,CHEMBL1828476,2,COc1ccc(CNC(=O)Nc2cc(-c3nnn[nH]3)ccn2)cc1,CHEMBL1824334,1
1445,CHEMBL1808343,CCc1cccc(CC)c1NC(=O)c2nn(C)c3c2CCc4cnc(Nc5ccc(cc5OC)C(=O)N6CCC[C@@H]6CN7CCCC7)nc34,IC50,6290334,=,1376,nM,8,B,CHEMBL1809662,2,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCCC4CN4CCCC4)cc3OC)nc1-2,CHEMBL1808343,5.8613815661
1446,CHEMBL1082830,Brc1cnc2[nH]c(nc2c1N3CCN(CC(=O)Nc4nccs4)CC3)c5ccccc5,IC50,3301906,=,81,nM,9,B,CHEMBL1119040,2,O=C(CN1CCN(c2c(Br)cnc3[nH]c(-c4ccccc4)nc23)CC1)Nc1nccs1,CHEMBL1082830,7.09151498112
1447,CHEMBL1214784,CC1(C)CC(=O)c2c(CCC(=O)O)c(\C=C\3/C(=O)Nc4ccc(F)cc34)[nH]c2C1,IC50,3407596,=,456,nM,8,B,CHEMBL1219720,2,CC1(C)CC(=O)c2c([nH]c(C=C3C(=O)Nc4ccc(F)cc43)c2CCC(=O)O)C1,CHEMBL1214784,6.34103515734
1448,CHEMBL504155,CC(=O)Nc1c[nH]nc1c2nc3ccccc3[nH]2,IC50,2251230,=,70,nM,8,B,CHEMBL1009880,2,CC(=O)Nc1c[nH]nc1-c1nc2ccccc2[nH]1,CHEMBL504155,7.15490195999
1449,CHEMBL2170439,OC(=O)c1ccc(Nc2nccc(Nc3ccccc3I)n2)cc1,IC50,12113618,=,35,nM,8,B,CHEMBL2173311,2,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3I)n2)cc1,CHEMBL2170439,7.45593195565
1450,CHEMBL2030993,CCOc1ccc(NC(=O)c2cn(nc2c3ccc(cc3)[N+](=O)[O-])c4ccccc4)cc1,IC50,10894816,=,160,nM,9,B,CHEMBL2033074,2,CCOc1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)cc1,CHEMBL2030993,6.79588001734
1451,CHEMBL517745,COCCNC(=O)c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2,IC50,2240000,>,100000,nM,8,B,CHEMBL971644,2,COCCNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,CHEMBL517745,4
1452,CHEMBL1215070,CNS(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c4CCCC(=O)c4c3CCC(=O)O)\c2c1,IC50,3407573,=,31,nM,8,B,CHEMBL1219720,2,CNS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]c3c(c1CCC(=O)O)C(=O)CCC3)C(=O)N2,CHEMBL1215070,7.50863830617
1453,CHEMBL3675339,NC(=O)c1cccc2c(NCc3ccc(Cl)c(Cl)c3)ncnc12,IC50,16334995,=,130,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCc3ccc(Cl)c(Cl)c3)ncnc12,CHEMBL3675339,6.88605664769
1454,CHEMBL2392102,CSc1nc(Cl)cc(Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3)n1,IC50,13343508,=,71.9,nM,9,B,CHEMBL2396200,2,CSc1nc(Cl)cc(Nc2c[nH]nc2-c2nc3cc(CN4CCOCC4)ccc3[nH]2)n1,CHEMBL2392102,7.14327110962
1455,CHEMBL1094703,CCn1cc(c2ccnc3[nH]c(cc23)c4ccc(CN5CCOCC5)cc4)c(n1)c6ccc(NC(=O)N(C)C)cc6,IC50,3294339,=,250,nM,9,B,CHEMBL1104791,2,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,CHEMBL1094703,6.60205999133
1456,CHEMBL1096492,CCn1cc(c2ccnc3[nH]c(CNCCS(=O)(=O)C)cc23)c(n1)c4ccc(NC(=O)Nc5ccccc5)cc4,IC50,3294346,=,579,nM,9,B,CHEMBL1104791,2,CCn1cc(-c2ccnc3[nH]c(CNCCS(C)(=O)=O)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,CHEMBL1096492,6.23732143627
1457,CHEMBL3393486,Cl.CCOC(=O)c1[nH]cc2[C@@H](C3=C(CN(CC3=O)C(=O)CN)Nc12)c4oc(Sc5nc6c(F)cccc6[nH]5)cc4,IC50,15152277,=,15,nM,9,B,CHEMBL3396725,2,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)C2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1,CHEMBL3393486,7.82390874094
1458,CHEMBL2398641,CCN(CCO)CCOc1ccc(cc1)c2oc3ncnc(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)c3c2,IC50,13358597,=,99,nM,9,B,CHEMBL2400289,2,CCN(CCO)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,CHEMBL2398641,7.0043648054
1459,CHEMBL563150,Cn1nc(C(=O)Nc2ccccc2)c3CCc4cnc(Nc5ccccc5)nc4c13,IC50,3292768,>,10000,nM,8,B,CHEMBL1109146,2,Cn1nc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,CHEMBL563150,5
1460,CHEMBL1085132,Cc1onc(CN2CCN(CC2)c3c(Br)cnc4[nH]c(nc34)c5ccc(OCCO)cc5)c1,IC50,5179861,=,30,nM,8,B,CHEMBL1664805,2,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(OCCO)cc5)nc34)CC2)no1,CHEMBL1085132,7.52287874528
1461,CHEMBL590109,NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,IC50,3084402,=,1100,nM,8,B,CHEMBL1072681,2,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,CHEMBL590109,5.95860731484
1462,CHEMBL1807472,CCS(=O)(=O)Nc1cccc(c1)c2cc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)[nH]n2,IC50,6286530,>,1000,nM,8,B,CHEMBL1810160,2,CCS(=O)(=O)Nc1cccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,CHEMBL1807472,6
1463,CHEMBL3675507,CN(C)CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(N)c3,IC50,16259913,=,1000,nM,9,B,CHEMBL3706327,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,CHEMBL3675507,6
1464,CHEMBL1277111,CC1=C(C(c2occc2)c3c[nH]nc3N1)C(=O)Nc4ccc(cc4)C(F)(F)F,IC50,3559145,>,50000,nM,9,B,CHEMBL1286524,2,CC1=C(C(=O)Nc2ccc(C(F)(F)F)cc2)C(c2ccco2)c2c[nH]nc2N1,CHEMBL1277111,4.30102999566
1465,CHEMBL2022366,CC1CCCN(Cc2cc(Nc3nc(C)cn4c(cnc34)c5cnn(CC(=O)NCc6ccncc6)c5)sn2)C1,IC50,10870804,=,2447,nM,8,B,CHEMBL2024834,2,Cc1cn2c(-c3cnn(CC(=O)NCc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,CHEMBL2022366,5.61136603065
1466,CHEMBL2064520,COC(=O)c1ccc(CSc2oc(nn2)c3ccc4OCCOc4c3)cc1,IC50,10978520,>,100000,nM,9,B,CHEMBL2066815,2,COC(=O)c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,CHEMBL2064520,4
1467,CHEMBL3393477,CCOC(=O)c1[nH]cc2C(C3=C(CCCC3=O)Nc12)c4oc(Sc5nc6ccc(F)c(F)c6[nH]5)cc4,IC50,15152286,=,10,nM,9,B,CHEMBL3396725,2,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccc(F)c(F)c3[nH]2)o1,CHEMBL3393477,8
1468,CHEMBL1807466,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3cc(n[nH]3)c4ccc(NS(=O)(=O)c5ccccc5)cc4,IC50,10974363,>,1000,nM,9,B,CHEMBL2066306,2,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NS(=O)(=O)c5ccccc5)cc4)n[nH]3)cc2)CC1,CHEMBL1807466,6
1469,CHEMBL3237164,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Nc4ccc(cc4)[N+](=O)[O-])n2,IC50,14600209,=,12,nM,9,B,CHEMBL3243854,2,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,CHEMBL3237164,7.92081875395
1470,CHEMBL3675493,CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)C4=CCC(Cl)N=C4)c3,IC50,16343733,=,1.3,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2=CCC(Cl)N=C2)c1,CHEMBL3675493,8.88605664769
1471,CHEMBL3670423,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(Cl)c4)c3)ncnc12,IC50,16281881,=,1000,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(Cl)c4)c3)ncnc12,CHEMBL3670423,6
1472,CHEMBL3680602,CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)CC(F)(F)F)c3,IC50,16301408,=,3.1,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)CC(F)(F)F)c1,CHEMBL3680602,8.50863830617
1473,CHEMBL2170431,COc1ccccc1Nc2ccnc(Nc3ccc(cc3)C(=O)O)n2,IC50,12113626,=,4,nM,8,B,CHEMBL2173311,2,COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,CHEMBL2170431,8.39794000867
1474,CHEMBL2312649,CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2C(=O)NC4CCN(C)CC4,IC50,12631754,=,30000,nM,9,B,CHEMBL2317785,2,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,CHEMBL2312649,4.52287874528
1475,CHEMBL3675519,COCC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4ccc(OC)cc4)c3,IC50,16334368,=,0.97,nM,9,B,CHEMBL3706327,2,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,CHEMBL3675519,9.01322826573
1476,CHEMBL1093879,C(Nc1cc2c(\C=C\c3ccccc3)n[nH]c2cc1N4CCCC4)c5ccccn5,IC50,3239933,=,620,nM,8,B,CHEMBL1113415,2,C(=Cc1n[nH]c2cc(N3CCCC3)c(NCc3ccccn3)cc12)c1ccccc1,CHEMBL1093879,6.2076083105
1477,CHEMBL395077,CC(=O)O\N=C\1/C(=C\2/C(=O)Nc3c(I)cccc23)/Nc4ccccc14,IC50,1914969,>,100000,nM,9,B,CHEMBL894337,2,CC(=O)ON=C1C(=C2C(=O)Nc3c(I)cccc32)Nc2ccccc21,CHEMBL395077,4
1478,CHEMBL2042031,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3ccc(CN(C)C)cc3)c4ccccc4C(F)(F)F,IC50,10923005,=,7930,nM,8,B,CHEMBL2044154,2,CC(Oc1cc(-c2cc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL2042031,5.10072681268
1479,CHEMBL471169,FC(F)(F)c1cccc(CC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1,IC50,2240201,>,10000,nM,8,B,CHEMBL972583,2,O=C(Cc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CHEMBL471169,5
1480,CHEMBL237361,CN(C)c1ccc(cc1)c2nc3cc(cnc3[nH]2)c4cccc(O)c4,IC50,1997518,=,18000,nM,8,B,CHEMBL899962,2,CN(C)c1ccc(-c2nc3cc(-c4cccc(O)c4)cnc3[nH]2)cc1,CHEMBL237361,4.7447274949
1481,CHEMBL2391122,[O-][N+](=O)c1ccccc1c2ccc(CSc3oc(nn3)c4ccc5OCOc5c4)cc2,IC50,13337554,>,100000,nM,9,B,CHEMBL2393651,2,O=[N+]([O-])c1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,CHEMBL2391122,4
1482,CHEMBL461109,Cc1cc(Nc2ccnc(Nc3ccc(cc3)c4nc5ccccc5s4)n2)n[nH]1,IC50,2270564,=,370,nM,8,B,CHEMBL960142,2,Cc1cc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5s4)cc3)n2)n[nH]1,CHEMBL461109,6.43179827593
1483,CHEMBL1083772,Clc1ccc(CN2CCN(CC2)c3c(Br)cnc4[nH]c(nc34)c5ccc(CN6CCOCC6)cc5)cc1,IC50,3301925,=,12,nM,9,B,CHEMBL1119040,2,Clc1ccc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCOCC6)cc5)nc34)CC2)cc1,CHEMBL1083772,7.92081875395
1484,CHEMBL1765742,CC[C@@H]1CO[C@@H](CN1c2cc(nc(NC)n2)c3ccc4c(N)n[nH]c4c3)C(=O)Nc5ccccc5,IC50,6168359,=,7943.28,nM,8,B,CHEMBL1768779,2,CCC1COC(C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(NC)n1,CHEMBL1765742,5.10000012833
1485,CHEMBL3109969,CN(C)S(=O)(=O)c1ccc(Nc2cc3[nH]c(cc3cn2)c4cnn(C)c4)c(Cl)c1,IC50,13896328,>,100000,nM,9,B,CHEMBL3111604,2,CN(C)S(=O)(=O)c1ccc(Nc2cc3[nH]c(-c4cnn(C)c4)cc3cn2)c(Cl)c1,CHEMBL3109969,4
1486,CHEMBL2063325,CN1CCN(Cc2ccc(cc2)C(=O)Nc3cc(n[nH]3)c4ccc(CNC(=O)OCc5ccccc5)cc4)CC1,IC50,10974368,>,1000,nM,9,B,CHEMBL2066306,2,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,CHEMBL2063325,6
1487,CHEMBL1173151,Nc1ccc(CCNc2ncnc3oc(c4ccccc4)c(c5ccccc5)c23)cc1,IC50,3365179,=,640,nM,8,B,CHEMBL1175882,2,Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,CHEMBL1173151,6.19382002602
1488,CHEMBL1095475,CCNC(=O)Nc1ccc(cc1)c2nn(CC)cc2c3ccnc4[nH]c(cc34)c5cccc(CN6CCCC6)c5,IC50,3294332,=,58,nM,9,B,CHEMBL1104791,2,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)cc1,CHEMBL1095475,7.23657200644
1489,CHEMBL1093877,Cc1cc2[nH]nc(C#Cc3ccccc3)c2cc1NC(=O)Cc4cccs4,IC50,3239936,=,240,nM,8,B,CHEMBL1113415,2,Cc1cc2[nH]nc(C#Cc3ccccc3)c2cc1NC(=O)Cc1cccs1,CHEMBL1093877,6.61978875829
1490,CHEMBL3237190,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Nc4ccc(cc4)N5CCOCC5)n2,IC50,14600207,=,112,nM,9,B,CHEMBL3243854,2,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CCOCC4)cc3)n2)n[nH]1,CHEMBL3237190,6.95078197733
1491,CHEMBL3675409,CN(C)CC(Nc1ncnc2c(cccc12)C(=O)N)c3ccc(Cl)c(Cl)c3,IC50,16280953,=,140,nM,9,B,CHEMBL3706327,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(Cl)c(Cl)c1,CHEMBL3675409,6.85387196432
1492,CHEMBL1214855,OC(=O)CCc1c(\C=C\2/C(=O)Nc3ccc(cc23)[N+](=O)[O-])[nH]c4CCCC(=O)c14,IC50,3407563,=,724,nM,8,B,CHEMBL1219720,2,O=C(O)CCc1c(C=C2C(=O)Nc3ccc([N+](=O)[O-])cc32)[nH]c2c1C(=O)CCC2,CHEMBL1214855,6.1402614338
1493,CHEMBL1214997,NS(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c4CCCC(=O)c4c3CCC(=O)O)\c2c1,IC50,3407572,=,61,nM,8,B,CHEMBL1219720,2,NS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]c3c(c1CCC(=O)O)C(=O)CCC3)C(=O)N2,CHEMBL1214997,7.21467016499
1494,CHEMBL2420909,C1CCC2(CCN(CC2)c3ncnc4[nH]cnc34)NC1,IC50,13420992,=,7800,nM,9,B,CHEMBL2424125,2,c1nc(N2CCC3(CCCCN3)CC2)c2nc[nH]c2n1,CHEMBL2420909,5.10790539731
1495,CHEMBL3685286,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c4cccc(NC(O)c5ccccc5)c4)ncnc12,IC50,16305990,=,7.5,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(O)c4ccccc4)c3)ncnc12,CHEMBL3685286,8.12493873661
1496,CHEMBL1083801,COc1ccc(cc1)c2nc3c(N4CCN(Cc5cccnc5)CC4)c(Br)cnc3[nH]2,IC50,3301920,=,9,nM,9,B,CHEMBL1119040,2,COc1ccc(-c2nc3c(N4CCN(Cc5cccnc5)CC4)c(Br)cnc3[nH]2)cc1,CHEMBL1083801,8.04575749056
1497,CHEMBL1234822,Cc1cc(Nc2nccn3c(cnc23)c4cn[nH]c4)sn1,IC50,6268099,<=,4,nM,8,B,CHEMBL1805334,2,Cc1cc(Nc2nccn3c(-c4cn[nH]c4)cnc23)sn1,CHEMBL1234822,8.39794000867
1498,CHEMBL236694,CN(C)c1ccc(cc1)c2nc3cc(Cl)cnc3[nH]2,IC50,5179875,=,570,nM,8,B,CHEMBL1664805,2,CN(C)c1ccc(-c2nc3cc(Cl)cnc3[nH]2)cc1,CHEMBL236694,6.24412514433
1499,CHEMBL2023303,CC1CCCN(Cc2cc(Nc3nc(C)cn4c(cnc34)c5cnn(CC(=O)NCc6cccnc6)c5)sn2)C1,IC50,10870803,=,434,nM,8,B,CHEMBL2024834,2,Cc1cn2c(-c3cnn(CC(=O)NCc4cccnc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,CHEMBL2023303,6.36251027049
1500,CHEMBL3680565,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c4cccc(NC(=O)c5cc(n[nH]5)C6CC6)c4)ncnc12,IC50,16341794,=,0.54,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4cc(C5CC5)n[nH]4)c3)ncnc12,CHEMBL3680565,9.26760624018
1501,CHEMBL2012412,Cn1cc(Nc2ncc3cnn(C4C[C@@H]5C[C@@H]5C4)c3n2)cc1C(=O)N6CCC[C@H]6CN7CCOCC7,IC50,10837499,=,3,nM,8,B,CHEMBL2013811,2,Cn1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cc1C(=O)N1CCCC1CN1CCOCC1,CHEMBL2012412,8.52287874528
1502,CHEMBL1085833,CN(C)Cc1ccc(cc1)c2nc3c(N4CCN(Cc5cc(C)on5)CC4)c(Br)cnc3[nH]2,IC50,3301935,=,14,nM,9,B,CHEMBL1119040,2,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN(C)C)cc5)nc34)CC2)no1,CHEMBL1085833,7.85387196432
1503,CHEMBL402541,OC(=O)COc1ccc(Nc2ncc3nnn(c4ccccc4)c3n2)cc1,IC50,2172953,=,128,nM,8,B,CHEMBL928212,2,O=C(O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,CHEMBL402541,6.89279003035
1504,CHEMBL458023,CNc1nccc(n1)c2cccnc2Oc3c(C)cc(Nc4nc5ccccc5[nH]4)c6ccccc36,IC50,2616309,=,28,nM,8,B,CHEMBL1029843,2,CNc1nccc(-c2cccnc2Oc2c(C)cc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,CHEMBL458023,7.55284196866
1505,CHEMBL3675341,NC(=O)c1cccc2c(NCc3cccc4ccccc34)ncnc12,IC50,16299076,=,340,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCc3cccc4ccccc34)ncnc12,CHEMBL3675341,6.46852108296
1506,CHEMBL492108,Oc1ccc(Nc2cc(Cl)nc(Nc3ccc(O)cc3)n2)cc1,IC50,2511932,>,17000,nM,8,B,CHEMBL966955,2,Oc1ccc(Nc2cc(Cl)nc(Nc3ccc(O)cc3)n2)cc1,CHEMBL492108,4.76955107862
1507,CHEMBL2398660,O=C(Nc1ccccc1)Nc2ccc(CCNc3ncnc4oc(cc34)c5ccc(OCCN6CCCC6)cc5)cc2,IC50,13358591,=,107,nM,9,B,CHEMBL2400289,2,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCCC5)cc4)cc23)cc1,CHEMBL2398660,6.97061622231
1508,CHEMBL2332840,FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc4[nH]ncc34)cc2)ccc1Cl,IC50,12675478,>,10000,nM,9,B,CHEMBL2344400,2,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,CHEMBL2332840,5
1509,CHEMBL3675491,CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4ccc(Cl)c(F)c4)c3,IC50,16276740,=,0.2,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Cl)c(F)c2)c1,CHEMBL3675491,9.69897000434
1510,CHEMBL1825098,CS(=O)(=O)N(CCN1CCCC1)c2ccc(Nc3ncc4cnn(C5CCCCCC5)c4n3)cn2,IC50,6339017,=,350,nM,8,B,CHEMBL1825458,2,CS(=O)(=O)N(CCN1CCCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,CHEMBL1825098,6.45593195565
1511,CHEMBL3422067,O=C(NCC1(CCCCC1)N2CCOCC2)c3ccc4[nH]nc(c5ccc(cc5)N6CCOCC6)c4c3,IC50,15237113,=,2300,nM,9,B,CHEMBL3423900,2,O=C(NCC1(N2CCOCC2)CCCCC1)c1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1,CHEMBL3422067,5.63827216398
