,f1,f1_id,f1_static,f1_value,f2,f2_id,f2_static,f2_value
3759,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584
3760,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734
3761,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769
3762,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539
3763,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584
3764,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866
3765,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832
3766,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769
3767,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539
3768,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584
3769,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866
3770,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832
3771,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734
3772,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584
3773,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866
3774,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832
3775,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734
3776,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584
3777,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866
3778,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1091199,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.33724216832
3779,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734
3780,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769
3781,[*]c1cc2cnnc([*])c2n(C)c1=O,CHEMBL1254989,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,8.56863623584,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539
3782,[*]c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,CHEMBL1911339,[*]c1c(C)ccc2c(NC3CC3)noc12,10.2218487496,[*]c1ccc2c(c1)NC(=O)C21CCCC1,CHEMBL1911334,[*]c1c(C)ccc2c(NC3CC3)noc12,9.04575749056
3783,[*]c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,CHEMBL1911339,[*]c1c(C)ccc2c(NC3CC3)noc12,10.2218487496,[*]c1ccc2c(c1)NC(=O)C2(C)C,CHEMBL1911337,[*]c1c(C)ccc2c(NC3CC3)noc12,9.39794000867
3784,[*]c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,CHEMBL1911339,[*]c1c(C)ccc2c(NC3CC3)noc12,10.2218487496,[*]c1ccc2c(c1)NC(=O)C21CCOCC1,CHEMBL1911338,[*]c1c(C)ccc2c(NC3CC3)noc12,9.79588001734
3785,[*]c1ccc2c(c1)NC(=O)C21CCCC1,CHEMBL1911334,[*]c1c(C)ccc2c(NC3CC3)noc12,9.04575749056,[*]c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,CHEMBL1911339,[*]c1c(C)ccc2c(NC3CC3)noc12,10.2218487496
3786,[*]c1ccc2c(c1)NC(=O)C21CCCC1,CHEMBL1911334,[*]c1c(C)ccc2c(NC3CC3)noc12,9.04575749056,[*]c1ccc2c(c1)NC(=O)C2(C)C,CHEMBL1911337,[*]c1c(C)ccc2c(NC3CC3)noc12,9.39794000867
